timestamp,staleness,product_count,cpu
1675515261,0,0,50.0
1675515264,0,0,17.0
1675515267,0,0,0.5
1675515270,0,0,0.2
1675515273,0,0,0.5
1675515276,0,0,0.0
1675515279,0,0,0.2
1675515282,0,2000,0.5
1675515285,0,26000,0.2
1675515288,0,66498,1.0
1675515291,0,130997,0.2
1675515294,0,213998,0.8
1675515297,0,300000,0.5
1675515300,0,383998,0.2
1675515303,0,468000,0.5
1675515306,0,552498,0.3
1675515310,0,636500,0.3
1675515313,0,721499,0.3
1675515316,0,805998,0.5
1675515319,0,889499,0.7
1675515322,0,973998,0.7
1675515325,0,1057998,0.8
1675515328,0,1145998,11.4
1675515331,0,1228996,19.6
1675515334,0,1311997,19.5
1675515337,0,1398997,8.0
1675515340,0,1475988,0.3
1675515343,0,1567997,0.2
1675515346,0,1648996,0.7
1675515349,0,1729994,0.3
1675515352,0,1812490,0.3
1675515355,0,1908500,0.3
1675515358,0,1993998,0.2
1675515361,0,2076998,0.3
1675515364,0,2159993,0.5
1675515367,0,2247499,0.5
1675515370,0,2329997,0.7
1675515373,0,2414494,0.3
1675515376,0,2490998,0.6
1675515379,0,2585000,0.7
1675515382,0,2669499,0.3
1675515385,0,2753998,0.7
1675515388,0,2839497,0.3
1675515391,0,2923996,0.5
1675515394,0,3005999,0.5
1675515397,0,3092000,0.7
1675515400,0,3176000,0.0
1675515403,0,3260000,0.5
1675515406,0,3344000,1.2
1675515409,0,3428000,0.5
1675515412,0,3511497,0.3
1675515415,0,3596000,0.3
1675515418,0,3680000,0.3
1675515421,0,3764000,0.2
1675515424,0,3848000,0.3
1675515427,0,3932000,0.3
1675515430,0,4016000,0.2
1675515433,0,4100000,0.5
1675515436,0,4184000,0.2
1675515439,0,4265998,0.5
1675515442,0,4352000,0.5
1675515445,0,4436000,0.3
1675515448,0,4520000,0.3
1675515451,0,4604000,0.2
1675515454,0,4688000,0.3
1675515457,0,4772500,0.3
1675515460,0,4856500,0.2
1675515463,0,4936492,0.7
1675515466,0,5024999,0.3
1675515469,0,5108999,0.3
1675515472,0,5192999,0.7
1675515475,0,5278000,0.2
1675515478,0,5362000,0.7
1675515481,0,5445499,0.3
1675515484,0,5530000,0.5
1675515487,0,5614000,0.2
1675515490,0,5698000,0.7
1675515493,0,5782000,0.3
1675515496,0,5866000,0.3
1675515499,0,5950000,0.3
1675515502,0,6030993,0.3
1675515505,0,6118500,0.5
1675515508,0,6195994,0.3
1675515511,0,6286999,0.3
1675515514,0,6370999,0.5
1675515517,0,6455499,0.3
1675515520,0,6540498,0.2
1675515523,0,6622000,0.2
1675515526,0,6708998,0.3
1675515529,0,6791499,0.3
1675515532,0,6877497,0.5
1675515535,0,6959494,0.5
1675515538,0,7046496,0.5
1675515541,0,7131497,0.7
1675515544,0,7215996,0.3
1675515547,0,7301994,0.3
1675515550,0,7384994,0.5
1675515553,0,7469996,0.2
1675515556,0,7554997,0.2
1675515559,0,7638997,0.3
1675515562,0,7723499,0.8
1675515566,0,7806998,0.7
1675515569,0,7892999,0.0
1675515572,0,7974997,0.5
1675515575,0,8057995,0.2
1675515578,0,8146000,0.2
1675515581,0,8214492,0.3
1675515584,0,8311494,0.7
1675515587,0,8398000,0.2
1675515590,0,8482500,0.7
1675515593,0,8567000,0.7
1675515596,0,8649489,0.3
1675515599,0,8736997,0.5
1675515602,0,8820997,0.2
1675515605,0,8904498,0.5
1675515608,0,8989497,0.3
1675515611,0,9073998,0.3
1675515614,0,9158000,0.5
1675515617,0,9240498,0.2
1675515620,0,9326000,0.3
1675515623,0,9410000,0.5
1675515626,0,9488997,0.5
1675515629,0,9578000,0.5
1675515632,0,9662000,0.2
1675515635,0,9746000,0.5
1675515638,0,9830000,0.5
1675515641,0,9914000,0.3
1675515644,0,9998000,0.5
1675515647,0,10075488,0.5
1675515650,0,10166000,0.3
1675515653,0,10250000,0.5
1675515656,0,10334000,0.3
1675515659,0,10418000,0.7
1675515662,0,10502000,0.3
1675515665,0,10586000,0.2
1675515668,0,10670000,0.3
1675515671,0,10754000,0.5
1675515674,0,10838000,0.8
1675515677,0,10922000,0.7
1675515680,0,11006000,0.3
1675515683,0,11086985,0.8
1675515686,0,11174000,0.5
1675515689,0,11258000,0.5
1675515692,0,11342000,0.0
1675515695,0,11426000,0.3
1675515698,0,11510000,0.2
1675515701,0,11594000,0.2
1675515704,0,11678000,0.5
1675515707,0,11762000,0.5
1675515710,0,11846000,0.5
1675515713,0,11930000,0.5
1675515716,0,12014000,0.0
1675515719,0,12098000,0.3
1675515722,0,12182500,0.0
1675515725,0,12266500,0.2
1675515728,0,12350999,0.2
1675515731,0,12434999,0.7
1675515734,0,12519499,0.5
1675515737,0,12604000,0.5
1675515740,0,12688000,0.3
1675515743,0,12772000,0.8
1675515746,0,12856000,0.2
1675515749,0,12940498,0.3
1675515752,0,13026000,0.3
1675515755,0,13110000,0.2
1675515758,0,13194000,0.3
1675515761,0,13278500,0.3
1675515764,0,13359998,0.3
1675515767,0,13446995,0.8
1675515770,0,13530999,0.5
1675515773,0,13614999,0.5
1675515776,0,13698999,0.8
1675515779,0,13783495,1.0
1675515782,0,13867499,0.8
1675515785,0,13954498,0.7
1675515788,0,14038997,0.2
1675515791,0,14122999,0.2
1675515794,0,14207998,0.5
1675515797,0,14291998,0.7
1675515800,0,14373499,0.3
1675515803,0,14460000,0.3
1675515806,0,14544000,0.3
1675515809,0,14628000,0.5
1675515812,0,14712500,0.3
1675515815,0,14791994,0.2
1675515818,0,14881499,0.3
1675515821,0,14965499,0.2
1675515824,0,15049998,13.0
1675515827,0,15133000,19.1
1675515830,0,15216497,18.5
1675515833,0,15302498,11.0
1675515836,0,15387497,0.5
1675515839,0,15472000,0.7
1675515842,0,15556000,0.5
1675515845,0,15640500,0.2
1675515849,0,15724999,0.2
1675515852,0,15808999,0.5
1675515855,0,15892999,0.2
1675515858,0,15976999,0.5
1675515861,0,16061499,0.3
1675515864,0,16145998,1.2
1675515867,0,16228997,0.0
1675515870,0,16313998,0.7
1675515873,0,16398000,0.3
1675515876,0,16482000,0.2
1675515879,0,16559992,0.2
1675515882,0,16650000,0.3
1675515885,0,16734000,0.3
1675515888,0,16818000,0.3
1675515891,0,16902000,0.7
1675515894,0,16986000,0.8
1675515897,0,17070000,0.5
1675515900,0,17154000,0.2
1675515903,0,17238000,0.5
1675515906,0,17322000,1.0
1675515909,0,17406000,0.2
1675515912,0,17490500,0.5
1675515915,0,17574999,0.2
1675515918,0,17658999,0.8
1675515921,0,17742999,0.3
1675515924,0,17826999,0.7
1675515927,0,17911499,0.3
1675515930,0,17994500,0.5
1675515933,0,18079998,0.5
1675515936,0,18164998,0.2
1675515939,0,18249497,0.3
1675515942,0,18334996,0.3
1675515945,0,18419495,0.5
1675515948,0,18504495,0.0
1675515951,0,18589992,0.2
1675515954,0,18670995,0.6
1675515957,0,18756494,0.2
1675515960,0,18846491,0.3
1675515963,0,18928991,0.5
1675515966,0,19016987,0.2
1675515969,0,19098490,0.3
1675515972,0,19183988,0.8
1675515975,0,19272000,0.3
1675515978,0,19355998,0.7
1675515981,0,19440000,0.5
1675515984,0,19513999,0.3
1675515987,0,19611499,0.0
1675515990,0,19684989,0.5
1675515993,0,19780498,0.3
1675515996,0,19864498,0.2
1675515999,0,19948498,0.5
1675516002,0,20033499,0.3
1675516005,0,20116498,0.5
1675516008,0,20201998,0.7
1675516011,0,20271980,0.3
1675516014,0,20370000,0.5
1675516017,0,20454000,0.3
1675516020,0,20537998,0.5
1675516023,0,20621998,0.2
1675516026,0,20706000,0.5
1675516029,0,20788998,0.2
1675516032,0,20874000,0.2
1675516035,0,20958000,0.3
1675516038,0,21042000,0.3
1675516041,0,21126000,0.7
1675516044,0,21210000,0.7
1675516047,0,21293998,0.2
1675516050,0,21378000,0.3
1675516053,0,21462999,0.3
1675516056,0,21547499,0.3
1675516059,0,21631998,0.2
1675516062,0,21715998,0.3
1675516065,0,21799998,0.5
1675516068,0,21884000,0.5
1675516071,0,21968000,0.3
1675516074,0,22052000,0.5
1675516077,0,22136000,0.2
1675516080,0,22220000,0.2
1675516083,0,22295986,0.2
1675516086,0,22388500,0.7
1675516089,0,22472500,0.3
1675516092,0,22557499,6.0
1675516095,0,22641499,18.3
1675516098,0,22725998,23.2
1675516101,0,22809499,13.4
1675516105,0,22896000,1.0
1675516108,0,22979998,0.2
1675516111,0,23063996,0.5
1675516114,0,23148000,0.7
1675516117,0,23232000,0.2
1675516120,0,23316000,0.3
1675516123,0,23399998,0.3
1675516126,0,23484000,0.3
1675516129,0,23569000,0.2
1675516132,0,23649998,0.5
1675516135,0,23737996,0.3
1675516138,0,23823996,0.2
1675516141,0,23905998,0.7
1675516144,0,23992496,0.2
1675516147,0,24076995,0.0
1675516150,0,24161499,0.2
1675516153,0,24245495,0.2
1675516156,0,24330498,0.7
1675516159,0,24414997,0.5
1675516162,0,24498997,0.7
1675516165,0,24582998,0.5
1675516168,0,24667497,0.3
1675516171,0,24752997,0.2
1675516174,0,24837497,1.0
1675516177,0,24919497,0.2
1675516180,0,25005997,0.2
1675516183,0,25090996,0.7
1675516186,0,25173499,1.3
1675516189,0,25254496,0.8
1675516192,0,25344496,0.7
1675516195,0,25429996,0.7
1675516198,0,25513996,0.2
1675516201,0,25596998,0.3
1675516204,0,25679996,0.7
1675516207,0,25760991,0.5
1675516210,0,25851998,0.2
1675516213,0,25934999,0.3
1675516216,0,26019998,0.2
1675516219,0,26100997,0.7
1675516222,0,26186999,0.7
1675516225,0,26272000,0.5
1675516228,0,26356000,0.8
1675516231,0,26440000,0.2
1675516234,0,26523495,0.5
1675516237,0,26608000,0.5
1675516240,0,26692000,0.5
1675516243,0,26776000,0.5
1675516246,0,26860000,0.3
1675516249,0,26944000,0.5
1675516252,0,27028000,0.8
1675516255,0,27112000,0.2
1675516258,0,27196000,0.3
1675516261,0,27280000,0.0
1675516264,0,27317996,0.7
1675516267,0,27317996,0.3
1675516270,0,27317996,3.7
1675516273,0,27317996,18.5
1675516276,0,27317996,22.9
1675516279,0,27317996,13.5
1675516282,0,27317996,4.3
1675516285,0,27317996,0.2
1675516288,0,27317996,0.5
1675516291,0,27317996,0.3
1675516294,0,27317996,0.8
1675516297,0,27317996,0.5
1675516300,0,27317996,0.5
1675516303,0,27317996,0.5
1675516306,0,27317996,0.7
1675516309,0,27317996,0.5
1675516312,0,27317996,0.7
1675516315,0,27317996,0.5
1675516318,0,27317996,0.5
1675516321,0,27317996,0.2
1675516324,0,27317996,0.5
1675516327,0,27317996,0.5
1675516330,0,27317996,0.5
1675516333,0,27317996,0.3
1675516336,0,27317996,0.3
1675516339,0,27317996,0.3
1675516342,0,27317996,0.5
1675516345,0,27317996,0.8
1675516348,0,27317996,0.3
1675516351,0,27317996,1.3
1675516354,0,27317996,0.3
1675516357,0,27317996,0.2
1675516360,0,27317996,0.3
1675516363,0,27317996,0.7
1675516366,0,27317996,0.3
1675516369,0,27317996,0.5
1675516372,0,27317996,0.7
1675516375,0,27317996,0.3
1675516378,0,27317996,0.3
1675516381,0,27317996,0.3
1675516384,0,27317996,0.3
1675516387,0,27317996,0.3
1675516390,0,27317996,0.5
1675516393,0,27317996,0.3
1675516396,0,27317996,0.2
1675516399,0,27317996,0.5
1675516402,0,27317996,0.7
1675516405,0,27317996,0.5
1675516408,0,27317996,0.2
1675516411,0,27317996,0.5
1675516414,0,27317996,12.0
1675516417,0,27317996,18.8
1675516420,0,27317996,19.8
1675516423,0,27317996,10.9
1675516426,0,27317996,0.3
1675516429,0,27317996,0.2
1675516432,0,27317996,0.7
1675516435,0,27317996,0.5
1675516438,0,27317996,0.3
1675516441,0,27317996,0.0
1675516444,0,27317996,0.5
1675516447,0,27317996,0.2
1675516450,0,27317996,0.7
1675516453,0,27317996,0.7
1675516456,0,27317996,0.2
1675516459,0,27317996,0.3
1675516462,0,27317996,0.8
1675516466,0,27317996,0.3
1675516469,0,27317996,0.2
1675516472,0,27317996,0.2
1675516475,0,27317996,0.7
1675516478,0,27317996,0.2
1675516481,0,27317996,0.2
1675516484,0,27317996,0.8
1675516487,0,27317996,0.2
1675516490,0,27317996,0.7
1675516493,0,27317996,0.3
1675516496,0,27317996,1.0
1675516499,0,27317996,0.5
1675516502,0,27317996,0.3
1675516505,0,27317996,0.2
1675516508,0,27317996,0.5
1675516511,0,27317996,0.3
1675516514,0,27317996,0.3
1675516517,0,27317996,0.5
1675516520,0,27317996,0.2
1675516523,0,27317996,0.5
1675516526,0,27317996,12.3
1675516529,0,27317996,18.5
