timestamp,staleness,product_count,cpu
1675592096,0,0,50.0
1675592099,0,0,16.8
1675592102,0,0,32.3
1675592105,0,0,34.1
1675592108,0,0,32.9
1675592111,0,0,0.5
1675592114,0,0,0.7
1675592117,0,0,0.3
1675592120,0,0,0.5
1675592123,0,0,0.3
1675592126,0,0,0.7
1675592129,0,2000,0.5
1675592132,0,26999,1.2
1675592135,0,66997,0.5
1675592138,0,130996,0.5
1675592141,0,213996,0.5
1675592144,0,298995,0.7
1675592147,0,382996,0.3
1675592150,0,465998,0.7
1675592153,0,551497,0.3
1675592156,0,634993,0.7
1675592159,0,720496,0.5
1675592162,0,804996,1.0
1675592165,0,883994,0.3
1675592168,0,973994,1.0
1675592171,0,1057996,0.7
1675592174,0,1142996,0.0
1675592177,0,1226993,0.7
1675592180,0,1311997,1.2
1675592183,0,1394995,1.2
1675592186,0,1479994,15.6
1675592189,0,1564496,15.1
1675592192,0,1647494,18.1
1675592195,0,1731497,19.5
1675592198,0,1816995,11.4
1675592201,0,1902995,10.6
1675592204,0,1983986,4.2
1675592207,0,2069498,0.8
1675592210,0,2155499,0.7
1675592213,0,2239495,0.5
1675592216,0,2318488,0.3
1675592219,0,2406495,0.7
1675592222,0,2493495,0.7
1675592225,0,2574988,1.0
1675592228,0,2651989,0.8
1675592231,0,2744995,0.8
1675592234,0,2829996,0.8
1675592237,0,2913996,0.3
1675592240,0,2998494,0.7
1675592243,0,3082498,0.7
1675592246,0,3166992,0.3
1675592249,0,3251497,0.3
1675592252,0,3335996,0.3
1675592255,0,3418997,1.0
1675592258,0,3503996,0.7
1675592261,0,3584991,0.3
1675592265,0,3669994,0.8
1675592268,0,3755994,0.5
1675592271,0,3840000,0.5
1675592274,0,3923996,1.2
1675592277,0,4007996,0.3
1675592280,0,4092000,0.8
1675592283,0,4176000,0.5
1675592286,0,4260000,0.7
1675592289,0,4344000,0.7
1675592292,0,4424995,0.5
1675592295,0,4512000,0.3
1675592298,0,4596000,0.7
1675592301,0,4680000,0.7
1675592304,0,4764000,0.8
1675592307,0,4848000,0.3
1675592310,0,4932000,0.3
1675592313,0,5016000,0.5
1675592316,0,5100000,0.7
1675592319,0,5184000,0.5
1675592322,0,5268000,0.5
1675592325,0,5348984,1.0
1675592328,0,5436000,0.3
1675592331,0,5520000,0.8
1675592334,0,5604000,0.7
1675592337,0,5688000,0.7
1675592340,0,5772000,0.7
1675592343,0,5856000,0.5
1675592346,0,5940000,1.0
1675592349,0,6024000,0.7
1675592352,0,6108000,0.5
1675592355,0,6192000,0.7
1675592358,0,6276000,0.5
1675592361,0,6360000,1.0
1675592364,0,6444000,0.2
1675592367,0,6528000,0.3
1675592370,0,6612000,0.5
1675592373,0,6696000,0.5
1675592376,0,6780000,0.5
1675592379,0,6865000,1.0
1675592382,0,6949499,0.7
1675592385,0,7033499,0.8
1675592388,0,7117477,1.0
1675592391,0,7201998,0.5
1675592394,0,7285998,0.3
1675592397,0,7367994,0.8
1675592400,0,7455497,0.5
1675592403,0,7537998,0.5
1675592406,0,7623996,0.5
1675592409,0,7707998,0.8
1675592412,0,7791998,0.3
1675592415,0,7876999,0.7
1675592418,0,7960500,0.2
1675592421,0,8044999,0.5
1675592424,0,8128999,0.3
1675592427,0,8212999,1.2
1675592430,0,8294997,0.7
1675592433,0,8380999,0.8
1675592436,0,8465499,1.0
1675592439,0,8548496,0.8
1675592442,0,8633998,0.3
1675592445,0,8717998,0.7
1675592448,0,8799996,0.2
1675592451,0,8885998,0.3
1675592454,0,8969998,0.3
1675592457,0,9054000,0.5
1675592460,0,9137499,1.0
1675592463,0,9220997,0.3
1675592466,0,9306000,0.7
1675592469,0,9390000,0.3
1675592472,0,9474000,0.5
1675592475,0,9558000,1.0
1675592478,0,9642500,0.3
1675592481,0,9726999,1.0
1675592484,0,9810999,0.7
1675592487,0,9894999,0.3
1675592490,0,9978999,1.0
1675592493,0,10062999,0.7
1675592496,0,10147499,0.7
1675592499,0,10227974,0.8
1675592502,0,10316000,0.3
1675592505,0,10401499,1.3
1675592508,0,10485499,0.5
1675592511,0,10569499,0.5
1675592514,0,10653999,0.5
1675592517,0,10738498,0.7
1675592520,0,10822998,0.5
1675592523,0,10906997,0.7
1675592526,0,10990998,0.5
1675592529,0,11075497,0.7
1675592532,0,11160496,0.5
1675592535,0,11243996,0.7
1675592538,0,11322993,6.9
1675592541,0,11413495,17.1
1675592544,0,11496996,15.9
1675592547,0,11581997,30.1
1675592550,0,11665997,62.0
1675592553,0,11751499,46.6
1675592556,0,11832997,12.2
1675592559,0,11919497,8.0
1675592562,0,12003998,0.7
1675592565,0,12087498,0.5
1675592568,0,12164992,0.3
1675592571,0,12256496,0.7
1675592574,0,12339995,0.8
1675592577,0,12424991,0.8
1675592580,0,12509495,0.7
1675592583,0,12594496,0.7
1675592586,0,12677497,0.8
1675592589,0,12762497,0.7
1675592592,0,12846997,0.5
1675592595,0,12929493,0.7
1675592598,0,13015996,0.5
1675592601,0,13099495,0.7
1675592604,0,13182996,0.5
1675592607,0,13266996,0.5
1675592610,0,13351499,1.2
1675592613,0,13432995,0.7
1675592616,0,13520000,1.0
1675592619,0,13604000,1.2
1675592622,0,13684495,0.3
1675592625,0,13772000,0.3
1675592628,0,13856000,1.2
1675592631,0,13940000,0.5
1675592634,0,14024000,0.5
1675592637,0,14104991,0.3
1675592640,0,14192000,0.8
1675592643,0,14276500,0.5
1675592646,0,14360500,0.5
1675592649,0,14443498,0.5
1675592652,0,14528999,0.7
1675592655,0,14612999,0.8
1675592658,0,14696999,0.5
1675592661,0,14774991,0.7
1675592664,0,14864999,0.2
1675592667,0,14948999,0.7
1675592670,0,15034498,0.7
1675592673,0,15117499,0.7
1675592676,0,15201499,0.7
1675592679,0,15285998,0.8
1675592682,0,15370999,0.3
1675592685,0,15454999,0.8
1675592688,0,15539499,0.5
1675592691,0,15619985,0.8
1675592694,0,15707499,0.2
1675592697,0,15790997,0.7
1675592700,0,15875998,0.8
1675592703,0,15960000,0.8
1675592706,0,16044000,0.5
1675592709,0,16128000,0.8
1675592712,0,16211998,0.2
1675592715,0,16296000,0.3
1675592718,0,16380000,0.7
1675592721,0,16464000,0.5
1675592724,0,16545992,0.7
1675592727,0,16632000,0.3
1675592731,0,16710989,0.8
1675592734,0,16800000,0.8
1675592737,0,16884000,0.2
1675592740,0,16968000,1.0
1675592743,0,17052000,0.3
1675592746,0,17136000,0.3
1675592749,0,17220000,1.0
1675592752,0,17304000,1.0
1675592755,0,17388000,0.2
1675592758,0,17472000,0.7
1675592761,0,17556000,0.3
1675592764,0,17640000,0.7
1675592767,0,17724000,0.3
1675592770,0,17808000,0.5
1675592773,0,17892000,0.5
1675592776,0,17976000,0.3
1675592779,0,18060000,0.2
1675592782,0,18144000,0.5
1675592785,0,18228000,0.5
1675592788,0,18312000,0.3
1675592791,0,18396000,0.5
1675592794,0,18478997,0.2
1675592797,0,18564000,0.8
1675592800,0,18648999,0.5
1675592803,0,18732500,0.5
1675592806,0,18816999,0.7
1675592809,0,18900999,0.7
1675592812,0,18984999,0.7
1675592815,0,19068989,0.2
1675592818,0,19153499,0.7
1675592821,0,19237998,0.7
1675592824,0,19321998,0.5
1675592827,0,19406000,0.7
1675592830,0,19488999,0.3
1675592833,0,19574000,0.5
1675592836,0,19654993,0.5
1675592839,0,19740995,0.7
1675592842,0,19826000,0.3
1675592845,0,19910000,0.2
1675592848,0,19994500,0.7
1675592851,0,20078999,0.5
1675592854,0,20162999,0.3
1675592857,0,20246999,0.7
1675592860,0,20329998,0.8
1675592863,0,20414999,0.3
1675592866,0,20495994,0.7
1675592869,0,20582999,0.3
1675592872,0,20667998,0.5
1675592875,0,20751499,0.5
1675592878,0,20835998,4.2
1675592881,0,20920498,13.4
1675592884,0,21004500,15.7
1675592887,0,21088999,18.8
1675592890,0,21172997,19.6
1675592893,0,21256999,12.0
1675592896,0,21340999,10.9
1675592899,0,21424999,5.4
1675592902,0,21509499,0.3
1675592905,0,21593499,0.8
1675592908,0,21678498,0.8
1675592911,0,21762498,0.8
1675592914,0,21846999,0.3
1675592917,0,21930997,0.8
1675592920,0,22014000,0.3
1675592923,0,22097999,1.0
1675592926,0,22182999,0.7
1675592929,0,22267499,0.7
1675592932,0,22351998,0.5
1675592935,0,22435998,0.3
1675592938,0,22520000,0.8
1675592941,0,22604000,0.5
1675592944,0,22686498,0.7
1675592947,0,22772000,9.1
1675592950,0,22856000,18.5
1675592953,0,22939499,16.1
1675592956,0,23024999,22.5
1675592959,0,23108999,12.0
1675592962,0,23188983,11.7
1675592965,0,23281497,3.8
1675592968,0,23366496,0.3
1675592971,0,23449495,0.8
1675592974,0,23534997,0.8
1675592977,0,23618995,1.2
1675592980,0,23702498,0.8
1675592983,0,23786496,0.7
1675592986,0,23870995,0.5
1675592989,0,23956996,0.3
1675592992,0,24037994,0.5
1675592995,0,24125495,0.5
1675592998,0,24209493,0.5
1675593001,0,24293495,1.0
1675593004,0,24376994,0.5
1675593007,0,24462496,0.5
1675593010,0,24543493,0.8
1675593013,0,24630995,0.5
1675593016,0,24715499,0.5
1675593019,0,24795996,0.5
1675593022,0,24882496,0.3
1675593025,0,24967499,0.8
1675593028,0,25044493,0.5
1675593031,0,25135998,0.3
1675593034,0,25219998,1.7
1675593037,0,25302495,0.5
1675593040,0,25387994,0.7
1675593043,0,25422997,0.8
1675593046,0,25422997,0.3
1675593049,0,25422997,12.3
1675593052,0,25422997,18.6
1675593055,0,25422997,15.6
1675593058,0,25422997,22.5
1675593061,0,25422997,9.5
1675593064,0,25422997,11.2
1675593067,0,25422997,7.5
1675593070,0,25422997,0.7
1675593073,0,25422997,0.8
1675593076,0,25422997,0.5
1675593079,0,25422997,0.8
1675593082,0,25422997,0.7
1675593085,0,25422997,1.0
