timestamp,staleness,product_count,cpu
1675592107,0,0,0.0
1675592110,0,0,16.8
1675592113,0,0,0.5
1675592116,0,0,0.5
1675592119,0,0,0.2
1675592122,0,0,0.7
1675592125,0,0,0.3
1675592128,0,0,0.5
1675592131,0,12000,1.0
1675592134,0,44999,0.7
1675592137,0,96999,1.0
1675592140,0,168999,0.0
1675592143,0,253499,0.8
1675592146,0,337998,0.3
1675592149,0,421998,0.5
1675592152,0,505998,0.7
1675592155,0,589499,0.5
1675592158,0,674000,0.5
1675592161,0,758000,0.8
1675592164,0,842000,0.7
1675592167,0,926000,0.3
1675592170,0,1010000,1.2
1675592173,0,1094000,0.3
1675592176,0,1178000,0.5
1675592179,0,1262000,1.0
1675592182,0,1346000,0.5
1675592185,0,1429998,10.2
1675592188,0,1514500,13.4
1675592191,0,1598999,15.6
1675592194,0,1682999,22.0
1675592197,0,1766999,12.7
1675592200,0,1851998,10.7
1675592203,0,1936498,10.7
1675592206,0,2020498,0.3
1675592209,0,2103998,0.8
1675592212,0,2189499,0.5
1675592215,0,2273998,0.5
1675592218,0,2358997,0.5
1675592221,0,2442997,0.5
1675592224,0,2525497,1.0
1675592227,0,2609998,0.8
1675592230,0,2685989,1.0
1675592233,0,2779497,0.8
1675592236,0,2862998,0.7
1675592239,0,2948000,0.7
1675592242,0,3030999,0.3
1675592245,0,3115998,0.5
1675592248,0,3200000,0.3
1675592251,0,3282997,0.5
1675592254,0,3368000,0.7
1675592257,0,3452500,0.7
1675592260,0,3531994,0.5
1675592263,0,3620498,0.8
1675592266,0,3704000,0.5
1675592269,0,3788999,0.7
1675592272,0,3872999,0.3
1675592275,0,3957499,1.2
1675592278,0,4040999,0.7
1675592281,0,4124000,0.5
1675592284,0,4209499,0.7
1675592287,0,4293499,0.7
1675592290,0,4378499,0.7
1675592293,0,4463498,0.2
1675592296,0,4547997,0.5
1675592299,0,4632995,0.8
1675592302,0,4716995,0.7
1675592305,0,4798999,0.7
1675592308,0,4884996,0.2
1675592311,0,4969994,0.7
1675592314,0,5054494,0.5
1675592317,0,5139495,0.5
1675592320,0,5219996,0.7
1675592323,0,5306494,0.7
1675592326,0,5395497,0.7
1675592329,0,5476495,0.5
1675592332,0,5563996,0.8
1675592335,0,5647998,0.5
1675592338,0,5726993,0.8
1675592341,0,5815994,0.3
1675592344,0,5899990,1.2
1675592347,0,5978995,0.7
1675592350,0,6069997,0.7
1675592353,0,6153996,0.7
1675592356,0,6228478,0.5
1675592359,0,6317990,0.5
1675592362,0,6406496,0.7
1675592365,0,6488996,0.3
1675592368,0,6575996,0.5
1675592371,0,6655994,0.2
1675592374,0,6744498,0.7
1675592377,0,6829497,0.7
1675592380,0,6913996,1.0
1675592383,0,6996997,0.7
1675592386,0,7078987,0.7
1675592389,0,7164495,1.0
1675592392,0,7249495,0.3
1675592395,0,7333990,0.7
1675592398,0,7417997,0.7
1675592401,0,7501996,0.7
1675592404,0,7587498,0.5
1675592407,0,7673998,0.5
1675592410,0,7756995,0.7
1675592413,0,7839497,0.5
1675592416,0,7923994,0.3
1675592419,0,8010000,0.3
1675592422,0,8094000,0.5
1675592425,0,8178000,0.5
1675592428,0,8259493,1.2
1675592431,0,8341484,0.5
1675592434,0,8430000,1.0
1675592437,0,8514000,1.0
1675592440,0,8598000,0.7
1675592443,0,8681996,0.7
1675592446,0,8766000,0.3
1675592449,0,8850000,0.2
1675592452,0,8934000,0.5
1675592455,0,9018000,0.2
1675592458,0,9102000,1.0
1675592461,0,9186000,0.5
1675592465,0,9270000,0.5
1675592468,0,9354000,0.5
1675592471,0,9438500,0.5
1675592474,0,9522000,0.7
1675592477,0,9606999,0.7
1675592480,0,9690999,0.8
1675592483,0,9775499,0.5
1675592486,0,9859998,0.8
1675592489,0,9943998,0.5
1675592492,0,10028997,0.8
1675592495,0,10112997,0.7
1675592498,0,10197499,0.7
1675592501,0,10281497,0.7
1675592504,0,10364997,0.3
1675592507,0,10442992,1.7
1675592510,0,10534000,0.3
1675592513,0,10616498,0.5
1675592516,0,10702000,0.5
1675592519,0,10786000,0.5
1675592522,0,10862991,0.7
1675592525,0,10954000,0.7
1675592528,0,11038000,0.8
1675592531,0,11122000,0.3
1675592534,0,11206000,0.5
1675592537,0,11290000,1.3
1675592540,0,11374000,15.5
1675592543,0,11458500,15.3
1675592546,0,11542500,15.6
1675592549,0,11626999,54.3
1675592552,0,11710999,54.4
1675592555,0,11792993,29.6
1675592558,0,11879499,10.4
1675592561,0,11962999,3.0
1675592564,0,12047998,0.7
1675592567,0,12131998,0.5
1675592570,0,12215495,0.3
1675592573,0,12300000,0.8
1675592576,0,12384000,0.8
1675592579,0,12468000,0.7
1675592582,0,12552000,0.8
1675592585,0,12636000,0.7
1675592588,0,12720000,0.8
1675592591,0,12804000,0.3
1675592594,0,12888000,0.8
1675592597,0,12972000,0.7
1675592600,0,13048975,0.5
1675592603,0,13140000,0.3
1675592606,0,13224000,0.7
1675592609,0,13308000,0.3
1675592612,0,13392000,1.5
1675592615,0,13476000,0.5
1675592618,0,13560000,1.2
1675592621,0,13642496,0.8
1675592624,0,13728999,0.2
1675592627,0,13812999,0.8
1675592630,0,13896999,1.0
1675592633,0,13980999,0.3
1675592636,0,14064999,0.7
1675592639,0,14149499,0.5
1675592642,0,14233998,0.7
1675592645,0,14317998,0.5
1675592648,0,14402000,0.7
1675592651,0,14486000,0.3
1675592654,0,14570000,0.8
1675592657,0,14654000,0.7
1675592660,0,14738000,0.7
1675592663,0,14816992,0.3
1675592666,0,14906000,0.7
1675592669,0,14988999,0.3
1675592672,0,15074000,0.7
1675592675,0,15157499,0.8
1675592678,0,15242000,0.7
1675592681,0,15326000,0.5
1675592684,0,15410000,0.7
1675592687,0,15494000,0.5
1675592690,0,15578000,1.0
1675592693,0,15662000,0.3
1675592696,0,15746000,0.3
1675592699,0,15830000,0.8
1675592702,0,15914000,0.7
1675592705,0,15998000,0.8
1675592708,0,16082000,0.5
1675592711,0,16166000,0.7
1675592714,0,16250000,0.3
1675592717,0,16334000,0.3
1675592720,0,16418000,0.7
1675592723,0,16502000,0.7
1675592726,0,16586000,0.3
1675592729,0,16670000,0.7
1675592732,0,16754999,0.7
1675592735,0,16838999,0.5
1675592738,0,16923499,0.5
1675592741,0,17006999,1.0
1675592744,0,17091998,0.2
1675592747,0,17175998,0.8
1675592750,0,17260498,1.0
1675592753,0,17341493,0.5
1675592756,0,17428997,0.3
1675592759,0,17513497,0.7
1675592762,0,17597998,0.3
1675592765,0,17680997,0.5
1675592768,0,17766498,0.5
1675592771,0,17850999,0.3
1675592774,0,17934999,0.5
1675592777,0,18018999,0.3
1675592780,0,18102999,0.3
1675592783,0,18187499,0.5
1675592786,0,18271499,0.5
1675592789,0,18355998,0.3
1675592792,0,18439999,0.3
1675592795,0,18523499,0.3
1675592798,0,18607999,0.7
1675592801,0,18690999,0.7
1675592804,0,18777997,0.5
1675592807,0,18861997,0.8
1675592810,0,18946496,0.7
1675592813,0,19027500,0.3
1675592816,0,19118995,0.2
1675592819,0,19204496,1.0
1675592822,0,19290498,0.3
1675592825,0,19374494,0.5
1675592828,0,19453995,0.8
1675592831,0,19542997,0.3
1675592834,0,19626997,0.5
1675592837,0,19694494,0.7
1675592840,0,19795998,0.3
1675592843,0,19880498,0.3
1675592847,0,19963996,0.3
1675592850,0,20048494,0.8
1675592853,0,20132995,0.3
1675592856,0,20218997,0.5
1675592859,0,20302494,0.7
1675592862,0,20386994,0.5
1675592865,0,20472000,0.5
1675592868,0,20553495,0.5
1675592871,0,20636989,0.7
1675592874,0,20724000,0.3
1675592877,0,20808000,0.7
1675592880,0,20891494,13.2
1675592883,0,20976000,12.4
1675592886,0,21060000,18.2
1675592889,0,21144000,20.0
1675592892,0,21227992,15.0
1675592895,0,21311996,9.3
1675592898,0,21390989,11.2
1675592901,0,21480000,0.5
1675592904,0,21562979,0.3
1675592907,0,21648000,1.0
1675592910,0,21732000,1.0
1675592913,0,21816000,0.3
1675592916,0,21900000,0.7
1675592919,0,21984000,0.5
1675592922,0,22068000,1.0
1675592925,0,22152000,0.8
1675592928,0,22236000,0.5
1675592931,0,22320000,0.3
1675592934,0,22404000,0.7
1675592937,0,22488000,0.3
1675592940,0,22572000,0.8
1675592943,0,22656000,0.5
1675592946,0,22740000,2.2
1675592949,0,22824000,18.2
1675592952,0,22908000,16.0
1675592955,0,22992000,22.7
1675592958,0,23076000,15.4
1675592961,0,23160000,11.6
1675592964,0,23244000,8.3
1675592967,0,23328000,0.3
1675592970,0,23412000,0.5
1675592973,0,23496000,1.0
1675592976,0,23580000,1.0
1675592979,0,23664000,0.8
1675592982,0,23748000,0.5
1675592985,0,23832000,0.8
1675592988,0,23916000,0.5
1675592991,0,24000500,0.3
1675592994,0,24074488,0.7
1675592997,0,24163991,0.5
1675593000,0,24253499,0.8
1675593003,0,24337998,0.3
1675593006,0,24421998,0.5
1675593009,0,24505000,0.8
1675593012,0,24590498,0.7
1675593015,0,24674997,0.3
1675593018,0,24758498,0.7
1675593021,0,24843497,0.5
1675593024,0,24927998,0.7
1675593027,0,25012498,0.5
1675593030,0,25095998,0.5
1675593033,0,25180999,1.5
1675593036,0,25263498,0.7
1675593039,0,25348999,0.3
1675593042,0,25422997,0.8
1675593045,0,25422997,0.7
1675593048,0,25422997,4.7
1675593051,0,25422997,17.8
1675593054,0,25422997,16.8
1675593057,0,25422997,18.5
1675593060,0,25422997,15.9
1675593063,0,25422997,12.0
1675593066,0,25422997,11.3
1675593069,0,25422997,0.7
1675593072,0,25422997,0.5
1675593075,0,25422997,0.8
1675593078,0,25422997,0.8
1675593081,0,25422997,0.3
1675593084,0,25422997,1.2
1675593087,0,25422997,1.3
1675593090,0,25422997,14.2
1675593093,0,25422997,21.4
1675593096,0,25422997,17.9
